method,p,rep,rho,rho_tilde,dataset,tier,method_class
OCSVM,0.1,7,0.88,0.9874237570913685,optdigits,T2,IV
OCSVM,0.1,8,0.98,0.9958607514430058,optdigits,T2,IV
OCSVM,0.1,9,0.94,0.9950310201240805,optdigits,T2,IV
OCSVM,0.1,10,0.94,0.9916393265573062,optdigits,T2,IV
OCSVM,0.1,11,0.94,0.9919607358429434,optdigits,T2,IV
OCSVM,0.1,12,0.86,0.9857605503587078,optdigits,T2,IV
OCSVM,0.1,13,0.94,0.9956801743059938,optdigits,T2,IV
OCSVM,0.1,14,0.94,0.9913045732182927,optdigits,T2,IV
OCSVM,0.1,15,0.9,0.9905332101328403,optdigits,T2,IV
OCSVM,0.1,16,0.96,0.9926773787095148,optdigits,T2,IV
OCSVM,0.1,17,0.96,0.9945442981771926,optdigits,T2,IV
OCSVM,0.1,18,0.94,0.9917074868299471,optdigits,T2,IV
OCSVM,0.1,19,0.9,0.9925501778431199,optdigits,T2,IV
Mahalanobis,0.01,0,0.0,-0.45178640082826227,optdigits,T2,IV
Mahalanobis,0.01,1,0.2,0.32686674669867943,optdigits,T2,IV
Mahalanobis,0.01,2,0.0,0.1618674856549811,optdigits,T2,IV
Mahalanobis,0.01,3,0.0,-0.35260504201680665,optdigits,T2,IV
Mahalanobis,0.01,4,0.0,0.21046565175424964,optdigits,T2,IV
Mahalanobis,0.01,5,0.0,0.036833385453451245,optdigits,T2,IV
Mahalanobis,0.01,6,0.18181818181818182,-0.1918643762109914,optdigits,T2,IV
Mahalanobis,0.01,7,0.0,-0.22352941176470587,optdigits,T2,IV
Mahalanobis,0.01,8,0.0,-0.15479192399849626,optdigits,T2,IV
Mahalanobis,0.01,9,0.0,-0.11045743866381252,optdigits,T2,IV
Mahalanobis,0.01,10,0.0,0.09301767202427128,optdigits,T2,IV
Mahalanobis,0.01,11,0.0,-0.02396273533304665,optdigits,T2,IV
Mahalanobis,0.01,12,0.0,-0.20145024994414967,optdigits,T2,IV
Mahalanobis,0.01,13,0.0,0.19073687248889082,optdigits,T2,IV
Mahalanobis,0.01,14,0.0,-0.5094122172604386,optdigits,T2,IV
Mahalanobis,0.01,15,0.0,0.003841813345861929,optdigits,T2,IV
Mahalanobis,0.01,16,0.0,-0.34357743097238896,optdigits,T2,IV
Mahalanobis,0.01,17,0.0,0.023819814737926184,optdigits,T2,IV
Mahalanobis,0.01,18,0.2,0.1584824119959049,optdigits,T2,IV
Mahalanobis,0.01,19,0.0,0.09369222297220779,optdigits,T2,IV
Mahalanobis,0.05,0,0.72,0.9071327221235538,optdigits,T2,IV
Mahalanobis,0.05,1,0.8,0.9030829933278932,optdigits,T2,IV
Mahalanobis,0.05,2,0.84,0.9310117601881629,optdigits,T2,IV
Mahalanobis,0.05,3,0.8,0.8972391878270052,optdigits,T2,IV
Mahalanobis,0.05,4,0.84,0.9023426294820718,optdigits,T2,IV
Mahalanobis,0.05,5,0.88,0.8934836077377237,optdigits,T2,IV
Mahalanobis,0.05,6,0.84,0.9313235731771707,optdigits,T2,IV
Mahalanobis,0.05,7,0.76,0.9399567993087888,optdigits,T2,IV
Mahalanobis,0.05,8,0.68,0.9021790428646856,optdigits,T2,IV
Mahalanobis,0.05,9,0.76,0.9229315029040466,optdigits,T2,IV
Mahalanobis,0.05,10,0.84,0.9388209091345462,optdigits,T2,IV
Mahalanobis,0.05,11,0.8,0.9339663034608553,optdigits,T2,IV
Mahalanobis,0.05,12,0.72,0.9265718811500984,optdigits,T2,IV
Mahalanobis,0.05,13,0.8,0.9165424086785388,optdigits,T2,IV
Mahalanobis,0.05,14,0.8,0.9294212067393077,optdigits,T2,IV
Mahalanobis,0.05,15,0.88,0.9320478087649401,optdigits,T2,IV
Mahalanobis,0.05,16,0.84,0.8994149666394661,optdigits,T2,IV
Mahalanobis,0.05,17,0.76,0.9104374789996639,optdigits,T2,IV
Mahalanobis,0.05,18,0.76,0.917645274324389,optdigits,T2,IV
Mahalanobis,0.05,19,0.84,0.9290456487303795,optdigits,T2,IV
Mahalanobis,0.1,0,0.88,0.9630181560726242,optdigits,T2,IV
Mahalanobis,0.1,1,0.84,0.9575698462793851,optdigits,T2,IV
Mahalanobis,0.1,2,0.9,0.96775481501926,optdigits,T2,IV
Mahalanobis,0.1,3,0.8,0.9556192144768579,optdigits,T2,IV
Mahalanobis,0.1,4,0.74,0.9671203484813938,optdigits,T2,IV
Mahalanobis,0.1,5,0.92,0.965001812007248,optdigits,T2,IV
Mahalanobis,0.1,6,0.86,0.9492589970359879,optdigits,T2,IV
Mahalanobis,0.1,7,0.9,0.9707495455941604,optdigits,T2,IV
Mahalanobis,0.1,8,0.82,0.9582458809835239,optdigits,T2,IV
Mahalanobis,0.1,9,0.88,0.9652648530594122,optdigits,T2,IV
Mahalanobis,0.1,10,0.84,0.9635595022380089,optdigits,T2,IV
Mahalanobis,0.1,11,0.88,0.960072192288769,optdigits,T2,IV
Mahalanobis,0.1,12,0.86,0.9473434988464834,optdigits,T2,IV
Mahalanobis,0.1,13,0.92,0.9644349263254581,optdigits,T2,IV
Mahalanobis,0.1,14,0.9,0.9629942519770079,optdigits,T2,IV
Mahalanobis,0.1,15,0.88,0.9582924411697646,optdigits,T2,IV
Mahalanobis,0.1,16,0.78,0.9557333589334356,optdigits,T2,IV
Mahalanobis,0.1,17,0.9,0.9558634394537577,optdigits,T2,IV
Mahalanobis,0.1,18,0.84,0.9674250537002147,optdigits,T2,IV
Mahalanobis,0.1,19,0.88,0.9643294236055067,optdigits,T2,IV
KMeans,0.01,0,0.6,0.5709620880898569,optdigits,T2,IV
KMeans,0.01,1,0.4,0.756734693877551,optdigits,T2,IV
KMeans,0.01,2,0.4,0.5129891956782713,optdigits,T2,IV
KMeans,0.01,3,0.6,0.6090276110444178,optdigits,T2,IV
KMeans,0.01,4,0.2,0.2430252100840336,optdigits,T2,IV
KMeans,0.01,5,0.4,0.5406612405217577,optdigits,T2,IV
KMeans,0.01,6,0.4,0.33470995044355745,optdigits,T2,IV
KMeans,0.01,7,0.2,0.4464345738295318,optdigits,T2,IV
KMeans,0.01,8,0.2,0.5733973589435775,optdigits,T2,IV
KMeans,0.01,9,0.2,0.3714855099632577,optdigits,T2,IV
KMeans,0.01,10,0.8,0.3972629051620648,optdigits,T2,IV
KMeans,0.01,11,0.4,0.12432172869147658,optdigits,T2,IV
KMeans,0.01,12,0.6,0.4922921791904865,optdigits,T2,IV
KMeans,0.01,13,0.4,0.6227280368670532,optdigits,T2,IV
KMeans,0.01,14,0.6,0.5101080432172869,optdigits,T2,IV
KMeans,0.01,15,0.4,0.46967587034813923,optdigits,T2,IV
KMeans,0.01,16,0.2,0.3563505402160864,optdigits,T2,IV
KMeans,0.01,17,0.4,0.49081610617043125,optdigits,T2,IV
KMeans,0.01,18,0.2,0.40657863145258105,optdigits,T2,IV
KMeans,0.01,19,0.2,-0.03260739077300313,optdigits,T2,IV
KMeans,0.05,0,0.72,0.8149881438103008,optdigits,T2,IV
KMeans,0.05,1,0.68,0.8136310660970576,optdigits,T2,IV
KMeans,0.05,2,0.76,0.7584708875342006,optdigits,T2,IV
KMeans,0.05,3,0.56,0.7540379206067297,optdigits,T2,IV
KMeans,0.05,4,0.64,0.8409170066721067,optdigits,T2,IV
KMeans,0.05,5,0.68,0.8182698603177649,optdigits,T2,IV
KMeans,0.05,6,0.72,0.8267018672298756,optdigits,T2,IV
KMeans,0.05,7,0.8,0.8939743675898814,optdigits,T2,IV
KMeans,0.05,8,0.64,0.7965955544752326,optdigits,T2,IV
KMeans,0.05,9,0.8,0.8425928094849517,optdigits,T2,IV
KMeans,0.05,10,0.84,0.91410166562665,optdigits,T2,IV
KMeans,0.05,11,0.64,0.7677830365285844,optdigits,T2,IV
KMeans,0.05,12,0.72,0.7928325253204049,optdigits,T2,IV
KMeans,0.05,13,0.84,0.8152124033984542,optdigits,T2,IV
KMeans,0.05,14,0.8,0.852590025440407,optdigits,T2,IV
KMeans,0.05,15,0.8,0.8331739067825084,optdigits,T2,IV
KMeans,0.05,16,0.68,0.8045685210963375,optdigits,T2,IV
KMeans,0.05,17,0.72,0.7954875438007007,optdigits,T2,IV
KMeans,0.05,18,0.72,0.7918433254932078,optdigits,T2,IV
KMeans,0.05,19,0.76,0.8816731147698362,optdigits,T2,IV
KMeans,0.1,0,0.8,0.8773064212256849,optdigits,T2,IV
KMeans,0.1,1,0.84,0.9598582074328296,optdigits,T2,IV
KMeans,0.1,2,0.84,0.9147338029352118,optdigits,T2,IV
KMeans,0.1,3,0.72,0.8795120300481203,optdigits,T2,IV
KMeans,0.1,4,0.72,0.8431719486877948,optdigits,T2,IV
KMeans,0.1,5,0.84,0.8243970575882303,optdigits,T2,IV
KMeans,0.1,6,0.82,0.8018122952491809,optdigits,T2,IV
KMeans,0.1,7,0.84,0.8900286748360758,optdigits,T2,IV
KMeans,0.1,8,0.84,0.9139465037860149,optdigits,T2,IV
KMeans,0.1,9,0.8,0.8677997911991647,optdigits,T2,IV
KMeans,0.1,10,0.76,0.831883455533822,optdigits,T2,IV
KMeans,0.1,11,0.76,0.8531724731660323,optdigits,T2,IV
KMeans,0.1,12,0.82,0.9406052315699772,optdigits,T2,IV
KMeans,0.1,13,0.7,0.859376896007766,optdigits,T2,IV
KMeans,0.1,14,0.82,0.9233105732422929,optdigits,T2,IV
KMeans,0.1,15,0.78,0.8807916191664766,optdigits,T2,IV
KMeans,0.1,16,0.76,0.8366726266905068,optdigits,T2,IV
KMeans,0.1,17,0.82,0.7532282289129156,optdigits,T2,IV
KMeans,0.1,18,0.76,0.8592859971439886,optdigits,T2,IV
KMeans,0.1,19,0.92,0.9697563255736059,optdigits,T2,IV
EIF,0.01,0,0.8,0.6684753901560624,optdigits,T2,III
EIF,0.01,1,0.2,0.6512845138055222,optdigits,T2,III
EIF,0.01,2,0.8,0.7361824729891956,optdigits,T2,III
EIF,0.01,3,0.8,0.7994717887154862,optdigits,T2,III
EIF,0.01,4,0.4,0.8599759903961584,optdigits,T2,III
EIF,0.01,5,0.6,0.6445618247298919,optdigits,T2,III
EIF,0.01,6,0.6,0.8231932773109244,optdigits,T2,III
EIF,0.01,7,0.2,0.6348619447779111,optdigits,T2,III
EIF,0.01,8,0.6,0.8053301320528211,optdigits,T2,III
EIF,0.01,9,0.2,0.7353181272509004,optdigits,T2,III
EIF,0.01,10,0.4,0.7430012004801921,optdigits,T2,III
EIF,0.01,11,0.4,0.7976470588235295,optdigits,T2,III
EIF,0.01,12,0.6,0.8352941176470589,optdigits,T2,III
EIF,0.01,13,0.6,0.8588235294117647,optdigits,T2,III
EIF,0.01,14,0.4,0.7760384153661464,optdigits,T2,III
EIF,0.01,15,0.4,0.8387515006002401,optdigits,T2,III
EIF,0.01,16,0.4,0.7463625450180071,optdigits,T2,III
EIF,0.01,17,0.4,0.7333973589435773,optdigits,T2,III
EIF,0.01,18,0.4,0.7767106842737095,optdigits,T2,III
EIF,0.01,19,0.2,0.790252100840336,optdigits,T2,III
EIF,0.05,0,0.48,0.8364356549704794,optdigits,T2,III
EIF,0.05,1,0.64,0.8642023712379397,optdigits,T2,III
EIF,0.05,2,0.56,0.8333935582969326,optdigits,T2,III
EIF,0.05,3,0.64,0.8638183650938415,optdigits,T2,III
EIF,0.05,4,0.6,0.843191859069745,optdigits,T2,III
EIF,0.05,5,0.44,0.789675994815917,optdigits,T2,III
EIF,0.05,6,0.56,0.8271857149714396,optdigits,T2,III
EIF,0.05,7,0.4,0.8213065809052944,optdigits,T2,III
EIF,0.05,8,0.48,0.8220792012672201,optdigits,T2,III
EIF,0.05,9,0.6,0.8266534824557191,optdigits,T2,III
EIF,0.05,10,0.68,0.8066797868765899,optdigits,T2,III
EIF,0.05,11,0.48,0.8179119665914653,optdigits,T2,III
EIF,0.05,12,0.48,0.8315718331493305,optdigits,T2,III
EIF,0.05,13,0.56,0.8528211971391542,optdigits,T2,III
EIF,0.05,14,0.48,0.796211011376182,optdigits,T2,III
EIF,0.05,15,0.6,0.825246483943743,optdigits,T2,III
EIF,0.05,16,0.52,0.802292900686411,optdigits,T2,III
EIF,0.05,17,0.48,0.7685963615417847,optdigits,T2,III
EIF,0.05,18,0.52,0.8075514808236931,optdigits,T2,III
EIF,0.05,19,0.6,0.8497253396054336,optdigits,T2,III
EIF,0.1,0,0.54,0.8302407929631718,optdigits,T2,III
EIF,0.1,1,0.6,0.8584271777087108,optdigits,T2,III
EIF,0.1,2,0.54,0.8477851511406045,optdigits,T2,III
EIF,0.1,3,0.5,0.812313969255877,optdigits,T2,III
EIF,0.1,4,0.58,0.8603359533438134,optdigits,T2,III
EIF,0.1,5,0.54,0.8428494833979336,optdigits,T2,III
EIF,0.1,6,0.68,0.8440138720554882,optdigits,T2,III
EIF,0.1,7,0.5,0.8557874482275903,optdigits,T2,III
EIF,0.1,8,0.48,0.8135083100332401,optdigits,T2,III
EIF,0.1,9,0.62,0.8778787755151021,optdigits,T2,III
EIF,0.1,10,0.52,0.8343791775167101,optdigits,T2,III
EIF,0.1,11,0.58,0.8194928779715119,optdigits,T2,III
EIF,0.1,12,0.58,0.8534475347556206,optdigits,T2,III
EIF,0.1,13,0.56,0.8389647163994783,optdigits,T2,III
EIF,0.1,14,0.62,0.859821967287869,optdigits,T2,III
EIF,0.1,15,0.6,0.8539878319513278,optdigits,T2,III
EIF,0.1,16,0.54,0.8285986103944415,optdigits,T2,III
EIF,0.1,17,0.68,0.8540078000311999,optdigits,T2,III
EIF,0.1,18,0.54,0.8441571046284185,optdigits,T2,III
EIF,0.1,19,0.5,0.7964193679056012,optdigits,T2,III
ROD,0.01,0,0.0,0.30429771908763503,optdigits,T2,IV
ROD,0.01,1,0.4,0.3709483793517407,optdigits,T2,IV
ROD,0.01,2,0.4,0.538343337334934,optdigits,T2,IV
ROD,0.01,3,0.2,0.48081632653061224,optdigits,T2,IV
ROD,0.01,4,0.2,0.4369267707082833,optdigits,T2,IV
ROD,0.01,5,0.4,0.6910444177671068,optdigits,T2,IV
ROD,0.01,6,0.4,0.7087154861944778,optdigits,T2,IV
ROD,0.01,7,0.0,0.21046818727490996,optdigits,T2,IV
ROD,0.01,8,0.4,0.5827130852340937,optdigits,T2,IV
ROD,0.01,9,0.0,0.36566626650660267,optdigits,T2,IV
ROD,0.01,10,0.2,0.5991356542617047,optdigits,T2,IV
ROD,0.01,11,0.8,0.39908763505402156,optdigits,T2,IV
ROD,0.01,12,0.2,0.6292917166866746,optdigits,T2,IV
ROD,0.01,13,0.2,0.08629051620648259,optdigits,T2,IV
ROD,0.01,14,0.2,0.1006002400960384,optdigits,T2,IV
ROD,0.01,15,0.4,0.6464825930372149,optdigits,T2,IV
ROD,0.01,16,0.0,0.23870348139255704,optdigits,T2,IV
ROD,0.01,17,0.2,0.596734693877551,optdigits,T2,IV
ROD,0.01,18,0.4,0.6550300120048019,optdigits,T2,IV
ROD,0.01,19,0.2,0.39246098439375754,optdigits,T2,IV
ROD,0.05,0,0.56,0.8171739067825085,optdigits,T2,IV
ROD,0.05,1,0.52,0.7839351029616473,optdigits,T2,IV
ROD,0.05,2,0.4,0.7468708299332788,optdigits,T2,IV
ROD,0.05,3,0.24,0.3813215571449143,optdigits,T2,IV
ROD,0.05,4,0.64,0.7485727451639225,optdigits,T2,IV
ROD,0.05,5,0.6,0.746813229011664,optdigits,T2,IV
ROD,0.05,6,0.6,0.7719157106513704,optdigits,T2,IV
ROD,0.05,7,0.44,0.7588971343541495,optdigits,T2,IV
ROD,0.05,8,0.28,0.6363899582393318,optdigits,T2,IV
ROD,0.05,9,0.56,0.8323966783468534,optdigits,T2,IV
ROD,0.05,10,0.52,0.8134843757500119,optdigits,T2,IV
ROD,0.05,11,0.32,0.4554693035088561,optdigits,T2,IV
ROD,0.05,12,0.52,0.6534705515288244,optdigits,T2,IV
ROD,0.05,13,0.44,0.7881660826573226,optdigits,T2,IV
ROD,0.05,14,0.44,0.834219171506744,optdigits,T2,IV
ROD,0.05,15,0.24,0.4762908846541544,optdigits,T2,IV
ROD,0.05,16,0.32,0.5797413718619497,optdigits,T2,IV
ROD,0.05,17,0.44,0.6544105985695771,optdigits,T2,IV
ROD,0.05,18,0.44,0.749933662938607,optdigits,T2,IV
ROD,0.05,19,0.32,0.7795221043536695,optdigits,T2,IV
ROD,0.1,0,0.6,0.8514625418501673,optdigits,T2,IV
ROD,0.1,1,0.62,0.80913405253621,optdigits,T2,IV
ROD,0.1,2,0.52,0.8011794607178429,optdigits,T2,IV
ROD,0.1,3,0.44,0.7683949455797823,optdigits,T2,IV
ROD,0.1,4,0.42,0.684753747014988,optdigits,T2,IV
ROD,0.1,5,0.48,0.8006046104184417,optdigits,T2,IV
ROD,0.1,6,0.58,0.8627757071028285,optdigits,T2,IV
ROD,0.1,7,0.54,0.8646134359551886,optdigits,T2,IV
ROD,0.1,8,0.58,0.8493114612458448,optdigits,T2,IV
ROD,0.1,9,0.56,0.9037174708698835,optdigits,T2,IV
ROD,0.1,10,0.42,0.6667473389893559,optdigits,T2,IV
ROD,0.1,11,0.44,0.740750099000396,optdigits,T2,IV
ROD,0.1,12,0.48,0.7763722787549844,optdigits,T2,IV
ROD,0.1,13,0.56,0.8200140467775355,optdigits,T2,IV
ROD,0.1,14,0.5,0.8125333301333205,optdigits,T2,IV
ROD,0.1,15,0.62,0.8676436945747782,optdigits,T2,IV
ROD,0.1,16,0.52,0.8464505538022152,optdigits,T2,IV
ROD,0.1,17,0.56,0.8861176244704978,optdigits,T2,IV
ROD,0.1,18,0.46,0.8297358309433238,optdigits,T2,IV
ROD,0.1,19,0.56,0.8389451400499269,optdigits,T2,IV
ABOD,0.01,0,0.2,0.3530852340936374,optdigits,T2,IV
ABOD,0.01,1,0.2,0.27442977190876344,optdigits,T2,IV
ABOD,0.01,2,0.0,0.2859543817527011,optdigits,T2,IV
ABOD,0.01,3,0.0,0.29690276110444175,optdigits,T2,IV
ABOD,0.01,4,0.2,0.4197358943577431,optdigits,T2,IV
ABOD,0.01,5,0.0,0.27058823529411763,optdigits,T2,IV
ABOD,0.01,6,0.6,0.5195198079231693,optdigits,T2,IV
ABOD,0.01,7,0.2,0.5232653061224489,optdigits,T2,IV
ABOD,0.01,8,0.2,0.30919567827130856,optdigits,T2,IV
ABOD,0.01,9,0.2,0.49935174069627847,optdigits,T2,IV
ABOD,0.01,10,0.4,0.1996158463385354,optdigits,T2,IV
ABOD,0.01,11,0.4,0.3675870348139256,optdigits,T2,IV
ABOD,0.01,12,0.0,0.10127250900360144,optdigits,T2,IV
ABOD,0.01,13,0.4,0.29478991596638654,optdigits,T2,IV
ABOD,0.01,14,0.0,0.19164465786314525,optdigits,T2,IV
ABOD,0.01,15,0.2,0.17723889555822328,optdigits,T2,IV
ABOD,0.01,16,0.2,0.38881152460984386,optdigits,T2,IV
ABOD,0.01,17,0.4,0.27308523409363744,optdigits,T2,IV
ABOD,0.01,18,0.2,0.24581032412965184,optdigits,T2,IV
ABOD,0.01,19,0.4,0.3854501800720288,optdigits,T2,IV
ABOD,0.05,0,0.44,0.6322288676618826,optdigits,T2,IV
ABOD,0.05,1,0.56,0.5974309988959823,optdigits,T2,IV
ABOD,0.05,2,0.4,0.6597398358373734,optdigits,T2,IV
ABOD,0.05,3,0.4,0.6615500408006527,optdigits,T2,IV
ABOD,0.05,4,0.56,0.6805245523928383,optdigits,T2,IV
ABOD,0.05,5,0.4,0.6942343397494358,optdigits,T2,IV
ABOD,0.05,6,0.48,0.6152965007440118,optdigits,T2,IV
ABOD,0.05,7,0.48,0.714105889694235,optdigits,T2,IV
ABOD,0.05,8,0.28,0.6200681610905774,optdigits,T2,IV
ABOD,0.05,9,0.4,0.6438742379878077,optdigits,T2,IV
ABOD,0.05,10,0.48,0.6937120913934621,optdigits,T2,IV
ABOD,0.05,11,0.32,0.6197663322613162,optdigits,T2,IV
ABOD,0.05,12,0.48,0.6587145394326308,optdigits,T2,IV
ABOD,0.05,13,0.28,0.6513769500312006,optdigits,T2,IV
ABOD,0.05,14,0.44,0.6726224739595833,optdigits,T2,IV
ABOD,0.05,15,0.36,0.6601361301780828,optdigits,T2,IV
ABOD,0.05,16,0.48,0.7073919262708203,optdigits,T2,IV
ABOD,0.05,17,0.44,0.6877576921230738,optdigits,T2,IV
ABOD,0.05,18,0.48,0.6663739259828156,optdigits,T2,IV
ABOD,0.05,19,0.24,0.651051312821005,optdigits,T2,IV
ABOD,0.1,0,0.5,0.7177228708914835,optdigits,T2,IV
ABOD,0.1,1,0.54,0.7521724166896667,optdigits,T2,IV
ABOD,0.1,2,0.48,0.7643053292213168,optdigits,T2,IV
ABOD,0.1,3,0.48,0.7074952779811118,optdigits,T2,IV
ABOD,0.1,4,0.44,0.7396409105636421,optdigits,T2,IV
ABOD,0.1,5,0.54,0.7357738230952924,optdigits,T2,IV
ABOD,0.1,6,0.38,0.6893034932139728,optdigits,T2,IV
ABOD,0.1,7,0.46,0.7127851733543816,optdigits,T2,IV
ABOD,0.1,8,0.46,0.6795991983967936,optdigits,T2,IV
ABOD,0.1,9,0.5,0.7139918159672639,optdigits,T2,IV
ABOD,0.1,10,0.56,0.7537731270925083,optdigits,T2,IV
ABOD,0.1,11,0.56,0.7310382201528804,optdigits,T2,IV
ABOD,0.1,12,0.48,0.7496262824871914,optdigits,T2,IV
ABOD,0.1,13,0.46,0.7280068859162047,optdigits,T2,IV
ABOD,0.1,14,0.48,0.7682983691934767,optdigits,T2,IV
ABOD,0.1,15,0.46,0.7439183996735986,optdigits,T2,IV
ABOD,0.1,16,0.44,0.698629450517802,optdigits,T2,IV
ABOD,0.1,17,0.48,0.763255181020724,optdigits,T2,IV
ABOD,0.1,18,0.46,0.7089834759339038,optdigits,T2,IV
ABOD,0.1,19,0.48,0.6958046246171204,optdigits,T2,IV
FeatureBagging,0.01,0,0.4,0.037310924369747894,optdigits,T2,IV
FeatureBagging,0.01,1,0.2,0.3266746698679472,optdigits,T2,IV
FeatureBagging,0.01,2,0.0,0.3617286914765906,optdigits,T2,IV
FeatureBagging,0.01,3,0.0,-0.020984393757503002,optdigits,T2,IV
FeatureBagging,0.01,4,0.0,0.22285714285714284,optdigits,T2,IV
FeatureBagging,0.01,5,0.4,0.13699879951980792,optdigits,T2,IV
FeatureBagging,0.01,6,0.2,-0.018103241296518604,optdigits,T2,IV
FeatureBagging,0.01,7,0.2,0.22689075630252098,optdigits,T2,IV
FeatureBagging,0.01,8,0.0,0.18549819927971187,optdigits,T2,IV
FeatureBagging,0.01,9,0.2,0.05795918367346939,optdigits,T2,IV
FeatureBagging,0.01,10,0.2,0.12701080432172868,optdigits,T2,IV
FeatureBagging,0.01,11,0.2,-0.020792316926770707,optdigits,T2,IV
FeatureBagging,0.01,12,0.4,0.27894357743097237,optdigits,T2,IV
FeatureBagging,0.01,13,0.4,0.31351740696278513,optdigits,T2,IV
FeatureBagging,0.01,14,0.4,0.20864345738295315,optdigits,T2,IV
FeatureBagging,0.01,15,0.0,0.23524609843937574,optdigits,T2,IV
FeatureBagging,0.01,16,0.2,-0.05805522208883554,optdigits,T2,IV
FeatureBagging,0.01,17,0.2,-0.06631452581032413,optdigits,T2,IV
FeatureBagging,0.01,18,0.0,0.11356542617046818,optdigits,T2,IV
FeatureBagging,0.01,19,0.8,0.20460984393757503,optdigits,T2,IV
FeatureBagging,0.05,0,0.32,0.4289529112465799,optdigits,T2,IV
FeatureBagging,0.05,1,0.48,0.43606086497383956,optdigits,T2,IV
FeatureBagging,0.05,2,0.36,0.3320650890414246,optdigits,T2,IV
FeatureBagging,0.05,3,0.2,0.3926712427398838,optdigits,T2,IV
FeatureBagging,0.05,4,0.44,0.4651716027456439,optdigits,T2,IV
FeatureBagging,0.05,5,0.32,0.4748086209379349,optdigits,T2,IV
FeatureBagging,0.05,6,0.48,0.3856454663274612,optdigits,T2,IV
FeatureBagging,0.05,7,0.36,0.3887981567705083,optdigits,T2,IV
FeatureBagging,0.05,8,0.44,0.4759314549032784,optdigits,T2,IV
FeatureBagging,0.05,9,0.24,0.38187068593097484,optdigits,T2,IV
FeatureBagging,0.05,10,0.48,0.5099267508280132,optdigits,T2,IV
FeatureBagging,0.05,11,0.24,0.44405049680794884,optdigits,T2,IV
FeatureBagging,0.05,12,0.52,0.354867373877982,optdigits,T2,IV
FeatureBagging,0.05,13,0.24,0.37257159314549027,optdigits,T2,IV
FeatureBagging,0.05,14,0.32,0.46686814189027026,optdigits,T2,IV
FeatureBagging,0.05,15,0.52,0.48957212115393844,optdigits,T2,IV
FeatureBagging,0.05,16,0.32,0.4813229011664186,optdigits,T2,IV
FeatureBagging,0.05,17,0.52,0.4773799260788172,optdigits,T2,IV
FeatureBagging,0.05,18,0.4,0.3577850525608409,optdigits,T2,IV
FeatureBagging,0.05,19,0.4,0.3991087217395478,optdigits,T2,IV
FeatureBagging,0.1,0,0.46,0.6128711554846219,optdigits,T2,IV
FeatureBagging,0.1,1,0.5,0.6866371785487142,optdigits,T2,IV
FeatureBagging,0.1,2,0.46,0.6579208716834867,optdigits,T2,IV
FeatureBagging,0.1,3,0.44,0.6527407869631479,optdigits,T2,IV
FeatureBagging,0.1,4,0.38,0.667001548006192,optdigits,T2,IV
FeatureBagging,0.1,5,0.54,0.6838855195420781,optdigits,T2,IV
FeatureBagging,0.1,6,0.46,0.6264035616142465,optdigits,T2,IV
FeatureBagging,0.1,7,0.48,0.6793383499616406,optdigits,T2,IV
FeatureBagging,0.1,8,0.56,0.6376980067920271,optdigits,T2,IV
FeatureBagging,0.1,9,0.52,0.6506145704582817,optdigits,T2,IV
FeatureBagging,0.1,10,0.46,0.709188244752979,optdigits,T2,IV
FeatureBagging,0.1,11,0.5,0.6426338665354661,optdigits,T2,IV
FeatureBagging,0.1,12,0.44,0.6501428077780859,optdigits,T2,IV
FeatureBagging,0.1,13,0.4,0.6497092532091011,optdigits,T2,IV
FeatureBagging,0.1,14,0.52,0.6763189612758451,optdigits,T2,IV
FeatureBagging,0.1,15,0.5,0.6496729986919947,optdigits,T2,IV
FeatureBagging,0.1,16,0.36,0.5784226656906628,optdigits,T2,IV
FeatureBagging,0.1,17,0.42,0.6185812583250333,optdigits,T2,IV
FeatureBagging,0.1,18,0.5,0.6701007284029136,optdigits,T2,IV
FeatureBagging,0.1,19,0.48,0.6526557139503301,optdigits,T2,IV
ADOD,0.01,0,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,1,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,2,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,3,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,4,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,5,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,6,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,7,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,8,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,9,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,10,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,11,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,12,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,13,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,14,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,15,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,16,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,17,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,18,0.18181818181818182,,optdigits,T2,IV
ADOD,0.01,19,0.18181818181818182,,optdigits,T2,IV
ADOD,0.05,0,0.18181818181818182,,optdigits,T2,IV
ADOD,0.05,1,0.18181818181818182,,optdigits,T2,IV
